year,nest_box,clutch_number,location,nest_code,clutch_size
1980,SL07,1,SL,SL1980S07,6
1980,SL08,1,SL,SL1980S08,6
1980,SL09,1,SL,SL1980S09,6
1980,SL10,1,SL,SL1980S10,7
1980,SL11,1,SL,SL1980S11,6
1980,SL12,1,SL,SL1980S12,5
1980,SL13,1,SL,SL1980S13,6
1980,SL14,1,SL,SL1980S14,5
1980,SL15,1,SL,SL1980S15,6
1980,SL16,1,SL,SL1980S16,6
1980,SL17,1,SL,SL1980S17,6
1980,SL18,1,SL,SL1980S18,12
1980,SL19,1,SL,SL1980S19,6
1980,SL20,1,SL,SL1980S20,7
1980,SL21,1,SL,SL1980S21,6
1980,SL23,1,SL,SL1980S23,7
1980,SL24,1,SL,SL1980S24,7
1980,SL25,1,SL,SL1980S25,6
1980,SL26,1,SL,SL1980S26,5
1980,SL27,1,SL,SL1980S27,7
1980,SL29,2,SL,SL1980S29,6
1980,SL30,1,SL,SL1980S30,6
1980,SL31,1,SL,SL1980S31,5
1980,SL33,1,SL,SL1980S33,7
1980,SL34,1,SL,SL1980S34,6
1980,SL35,1,SL,SL1980S35,6
1980,SL38,1,SL,SL1980S38,6
1980,SL39,1,SL,SL1980S39,7
1980,SL40,1,SL,SL1980S40,6
1980,SL41,1,SL,SL1980S41,8
1980,SL42,1,SL,SL1980S42,7
1980,SL44,1,SL,SL1980S44,5
1980,SL45,1,SL,SL1980S45,7
1980,SL46,1,SL,SL1980S46,7
1980,SL48,1,SL,SL1980S48,5
1980,SL49,1,SL,SL1980S49,7
1980,SL50,1,SL,SL1980S50,7
1980,SL51,1,SL,SL1980S51,6
1981,SL01,1,SL,SL1981S01,6
1981,SL02,1,SL,SL1981S02,6
1981,SL03,1,SL,SL1981S03,6
1981,SL04,1,SL,SL1981S04,7
1981,SL05,1,SL,SL1981S05,6
1981,SL06,1,SL,SL1981S06,7
1981,SL07,1,SL,SL1981S07,6
1981,SL09,1,SL,SL1981S09,5
1981,SL10,1,SL,SL1981S10,6
1981,SL11,1,SL,SL1981S11,6
1981,SL12,1,SL,SL1981S12,6
1981,SL13,2,SL,SL1981S13,5
1981,SL14,1,SL,SL1981S14,6
1981,SL15,1,SL,SL1981S15,7
1981,SL17,1,SL,SL1981S17,6
1981,SL18,1,SL,SL1981S18,6
1981,SL19,1,SL,SL1981S19,6
1981,SL20,2,SL,SL1981S20,6
1981,SL21,1,SL,SL1981S21,6
1981,SL22,1,SL,SL1981S22,6
1981,SL23,1,SL,SL1981S23,7
1981,SL24,1,SL,SL1981S24,6
1981,SL25,1,SL,SL1981S25,7
1981,SL26,1,SL,SL1981S26,7
1981,SL27,1,SL,SL1981S27,6
1981,SL28,1,SL,SL1981S28,6
1981,SL29,1,SL,SL1981S29,6
1981,SL31,1,SL,SL1981S31,7
1981,SL33,1,SL,SL1981S33,7
1981,SL33,2,SL,SL1981S33,6
1981,SL34,1,SL,SL1981S34,6
1981,SL35,1,SL,SL1981S35,7
1981,SL38,1,SL,SL1981S38,11
1981,SL39,1,SL,SL1981S39,7
1981,SL40,1,SL,SL1981S40,6
1981,SL41,1,SL,SL1981S41,7
1981,SL42,1,SL,SL1981S42,6
1981,SL43,1,SL,SL1981S43,6
1981,SL44,1,SL,SL1981S44,6
1981,SL45,2,SL,SL1981S45,5
1981,SL46,1,SL,SL1981S46,6
1981,SL47,1,SL,SL1981S47,10
1981,SL48,1,SL,SL1981S48,7
1981,SL49,2,SL,SL1981S49,4
1981,SL50,1,SL,SL1981S50,6
1981,SL51,1,SL,SL1981S51,6
1982,SL01,1,SL,SL1982S01,6
1982,SL02,1,SL,SL1982S02,6
1982,SL03,1,SL,SL1982S03,7
1982,SL04,1,SL,SL1982S04,6
1982,SL05,1,SL,SL1982S05,6
1982,SL06,1,SL,SL1982S06,9
1982,SL07,1,SL,SL1982S07,6
1982,SL08,1,SL,SL1982S08,6
1982,SL09,1,SL,SL1982S09,6
1982,SL10,1,SL,SL1982S10,6
1982,SL11,2,SL,SL1982S11,5
1982,SL12,1,SL,SL1982S12,6
1982,SL13,1,SL,SL1982S13,6
1982,SL14,1,SL,SL1982S14,7
1982,SL15,1,SL,SL1982S15,6
1982,SL16,1,SL,SL1982S16,7
1982,SL17,1,SL,SL1982S17,6
1982,SL18,1,SL,SL1982S18,6
1982,SL18,2,SL,SL1982S18,4
1982,SL19,1,SL,SL1982S19,6
1982,SL20,1,SL,SL1982S20,7
1982,SL21,1,SL,SL1982S21,6
1982,SL22,1,SL,SL1982S22,6
1982,SL23,1,SL,SL1982S23,6
1982,SL23,2,SL,SL1982S23,4
1982,SL24,1,SL,SL1982S24,7
1982,SL24,2,SL,SL1982S24,5
1982,SL25,1,SL,SL1982S25,6
1982,SL26,1,SL,SL1982S26,6
1982,SL27,1,SL,SL1982S27,6
1982,SL28,1,SL,SL1982S28,7
1982,SL29,1,SL,SL1982S29,6
1982,SL30,2,SL,SL1982S30,6
1982,SL31,1,SL,SL1982S31,7
1982,SL33,1,SL,SL1982S33,7
1982,SL33,2,SL,SL1982S33,4
1982,SL34,1,SL,SL1982S34,7
1982,SL35,1,SL,SL1982S35,6
1982,SL38,1,SL,SL1982S38,6
1982,SL39,1,SL,SL1982S39,6
1982,SL40,1,SL,SL1982S40,7
1982,SL41,1,SL,SL1982S41,6
1982,SL42,1,SL,SL1982S42,7
1982,SL42,2,SL,SL1982S42,5
1982,SL43,1,SL,SL1982S43,6
1982,SL44,1,SL,SL1982S44,6
1982,SL45,2,SL,SL1982S45,4
1982,SL46,1,SL,SL1982S46,6
1982,SL47,1,SL,SL1982S47,6
1982,SL48,1,SL,SL1982S48,6
1982,SL49,1,SL,SL1982S49,6
1982,SL50,1,SL,SL1982S50,12
1982,SL51,1,SL,SL1982S51,6
1982,SL51,2,SL,SL1982S51,4
1983,SL01,1,SL,SL1983S01,6
1983,SL02R,1,SL,SL1983S02R,6
1983,SL03,1,SL,SL1983S03,6
1983,SL03,2,SL,SL1983S03,5
1983,SL04,1,SL,SL1983S04,6
1983,SL05,1,SL,SL1983S05,6
1983,SL06R,1,SL,SL1983S06R,7
1983,SL07,1,SL,SL1983S07,7
1983,SL08,1,SL,SL1983S08,6
1983,SL09,1,SL,SL1983S09,6
1983,SL10R,1,SL,SL1983S10R,7
1983,SL11,1,SL,SL1983S11,6
1983,SL12,1,SL,SL1983S12,6
1983,SL13,1,SL,SL1983S13,6
1983,SL14R,1,SL,SL1983S14R,7
1983,SL15,1,SL,SL1983S15,6
1983,SL16,1,SL,SL1983S16,6
1983,SL17,1,SL,SL1983S17,7
1983,SL18L,1,SL,SL1983S18L,6
1983,SL19,1,SL,SL1983S19,7
1983,SL20,1,SL,SL1983S20,6
1983,SL21,1,SL,SL1983S21,6
1983,SL22L,1,SL,SL1983S22L,6
1983,SL23,1,SL,SL1983S23,7
1983,SL24,1,SL,SL1983S24,5
1983,SL25,1,SL,SL1983S25,5
1983,SL26L,1,SL,SL1983S26L,6
1983,SL26R,1,SL,SL1983S26R,7
1983,SL27,1,SL,SL1983S27,7
1983,SL28,1,SL,SL1983S28,6
1983,SL29,2,SL,SL1983S29,6
1983,SL30A,1,SL,SL1983S30A,7
1983,SL30L,1,SL,SL1983S30L,6
1983,SL31,1,SL,SL1983S31,7
1983,SL33,1,SL,SL1983S33,7
1983,SL33,2,SL,SL1983S33,5
1983,SL34,1,SL,SL1983S34,7
1983,SL35,1,SL,SL1983S35,7
1983,SL36R,1,SL,SL1983S36R,6
1983,SL37L,1,SL,SL1983S37L,6
1983,SL38,1,SL,SL1983S38,7
1983,SL38,2,SL,SL1983S38,5
1983,SL39,2,SL,SL1983S39,6
1983,SL40,1,SL,SL1983S40,8
1983,SL43,1,SL,SL1983S43,6
1983,SL44L,1,SL,SL1983S44L,6
1983,SL45,1,SL,SL1983S45,4
1983,SL46,2,SL,SL1983S46,6
1983,SL47,1,SL,SL1983S47,6
1983,SL48R,1,SL,SL1983S48R,6
1983,SL49,1,SL,SL1983S49,7
1983,SL50,1,SL,SL1983S50,11
1983,SL51,1,SL,SL1983S51,7
1984,SL01,1,SL,SL1984S01,6
1984,SL02,1,SL,SL1984S02,5
1984,SL02A,1,SL,SL1984S02A,7
1984,SL03,1,SL,SL1984S03,6
1984,SL04,1,SL,SL1984S04,7
1984,SL04A,1,SL,SL1984S04A,6
1984,SL04B,1,SL,SL1984S04B,5
1984,SL05,1,SL,SL1984S05,6
1984,SL06,1,SL,SL1984S06,7
1984,SL06A,1,SL,SL1984S06A,6
1984,SL07,1,SL,SL1984S07,7
1984,SL08,1,SL,SL1984S08,6
1984,SL09,1,SL,SL1984S09,6
1984,SL10,1,SL,SL1984S10,7
1984,SL11,1,SL,SL1984S11,6
1984,SL12,1,SL,SL1984S12,6
1984,SL13,1,SL,SL1984S13,5
1984,SL14,1,SL,SL1984S14,6
1984,SL15,1,SL,SL1984S15,6
1984,SL16,1,SL,SL1984S16,5
1984,SL17,1,SL,SL1984S17,6
1984,SL18,1,SL,SL1984S18,6
1984,SL19,1,SL,SL1984S19,6
1984,SL20,1,SL,SL1984S20,7
1984,SL21,1,SL,SL1984S21,7
1984,SL22,2,SL,SL1984S22,6
1984,SL23,1,SL,SL1984S23,5
1984,SL24,1,SL,SL1984S24,4
1984,SL25,1,SL,SL1984S25,6
1984,SL26,2,SL,SL1984S26,5
1984,SL27,1,SL,SL1984S27,6
1984,SL28,1,SL,SL1984S28,7
1984,SL29,1,SL,SL1984S29,7
1984,SL30,1,SL,SL1984S30,6
1984,SL30A,1,SL,SL1984S30A,6
1984,SL30B,1,SL,SL1984S30B,6
1984,SL31,1,SL,SL1984S31,6
1984,SL33,1,SL,SL1984S33,6
1984,SL34,1,SL,SL1984S34,6
1984,SL34B,1,SL,SL1984S34B,8
1984,SL35,1,SL,SL1984S35,6
1984,SL38,1,SL,SL1984S38,6
1984,SL39,1,SL,SL1984S39,6
1984,SL40,1,SL,SL1984S40,7
1984,SL40B,1,SL,SL1984S40B,7
1984,SL41,1,SL,SL1984S41,6
1984,SL42A,1,SL,SL1984S42A,4
1984,SL43,1,SL,SL1984S43,7
1984,SL44,1,SL,SL1984S44,7
1984,SL44A,1,SL,SL1984S44A,4
1984,SL45,2,SL,SL1984S45,5
1984,SL46,1,SL,SL1984S46,6
1984,SL46A,1,SL,SL1984S46A,7
1984,SL46B,1,SL,SL1984S46B,5
1984,SL47,1,SL,SL1984S47,6
1984,SL48,1,SL,SL1984S48,5
1984,SL48A,1,SL,SL1984S48A,6
1984,SL49,1,SL,SL1984S49,7
1984,SL50,1,SL,SL1984S50,5
1984,SL50A,2,SL,SL1984S50A,5
1984,SL50B,1,SL,SL1984S50B,6
1984,SL52,1,SL,SL1984S52,6
1984,SL52A,1,SL,SL1984S52A,5
1985,SL01,1,SL,SL1985S01,6
1985,SL02,1,SL,SL1985S02,5
1985,SL02A,1,SL,SL1985S02A,6
1985,SL03,1,SL,SL1985S03,7
1985,SL04A,1,SL,SL1985S04A,7
1985,SL05,1,SL,SL1985S05,6
1985,SL06,1,SL,SL1985S06,3
1985,SL06A,1,SL,SL1985S06A,6
1985,SL07,1,SL,SL1985S07,7
1985,SL08,1,SL,SL1985S08,6
1985,SL09,1,SL,SL1985S09,6
1985,SL10,1,SL,SL1985S10,7
1985,SL11,1,SL,SL1985S11,7
1985,SL12,1,SL,SL1985S12,6
1985,SL13,1,SL,SL1985S13,6
1985,SL14,1,SL,SL1985S14,7
1985,SL15,1,SL,SL1985S15,6
1985,SL16,1,SL,SL1985S16,7
1985,SL17,1,SL,SL1985S17,7
1985,SL18,1,SL,SL1985S18,4
1985,SL19,1,SL,SL1985S19,6
1985,SL20,1,SL,SL1985S20,7
1985,SL21,1,SL,SL1985S21,6
1985,SL22,1,SL,SL1985S22,6
1985,SL23,1,SL,SL1985S23,6
1985,SL24,1,SL,SL1985S24,6
1985,SL25,1,SL,SL1985S25,6
1985,SL26,1,SL,SL1985S26,6
1985,SL27,1,SL,SL1985S27,6
1985,SL28,1,SL,SL1985S28,7
1985,SL29,1,SL,SL1985S29,7
1985,SL30,1,SL,SL1985S30,6
1985,SL30A,1,SL,SL1985S30A,7
1985,SL30B,2,SL,SL1985S30B,6
1985,SL31,1,SL,SL1985S31,6
1985,SL33,1,SL,SL1985S33,7
1985,SL34,1,SL,SL1985S34,6
1985,SL34A,1,SL,SL1985S34A,6
1985,SL34B,1,SL,SL1985S34B,6
1985,SL34B,2,SL,SL1985S34B,6
1985,SL35,1,SL,SL1985S35,6
1985,SL38,1,SL,SL1985S38,7
1985,SL39,1,SL,SL1985S39,6
1985,SL40,1,SL,SL1985S40,7
1985,SL40A,1,SL,SL1985S40A,7
1985,SL40B,1,SL,SL1985S40B,6
1985,SL41,1,SL,SL1985S41,7
1985,SL42,1,SL,SL1985S42,6
1985,SL42A,1,SL,SL1985S42A,6
1985,SL43,1,SL,SL1985S43,7
1985,SL44,1,SL,SL1985S44,7
1985,SL44A,1,SL,SL1985S44A,7
1985,SL45,1,SL,SL1985S45,6
1985,SL46,1,SL,SL1985S46,7
1985,SL46A,1,SL,SL1985S46A,7
1985,SL46B,1,SL,SL1985S46B,7
1985,SL47,1,SL,SL1985S47,7
1985,SL48,1,SL,SL1985S48,6
1985,SL48A,1,SL,SL1985S48A,6
1985,SL49,1,SL,SL1985S49,7
1985,SL50,1,SL,SL1985S50,7
1985,SL50A,1,SL,SL1985S50A,7
1985,SL50B,1,SL,SL1985S50B,7
1985,SL52,1,SL,SL1985S52,6
1985,SL52A,1,SL,SL1985S52A,6
1986,SL01,1,SL,SL1986S01,5
1986,SL02,1,SL,SL1986S02,6
1986,SL03,1,SL,SL1986S03,5
1986,SL04,1,SL,SL1986S04,5
1986,SL04A,1,SL,SL1986S04A,7
1986,SL04B,1,SL,SL1986S04B,7
1986,SL05,1,SL,SL1986S05,6
1986,SL06,1,SL,SL1986S06,6
1986,SL06A,1,SL,SL1986S06A,6
1986,SL07,1,SL,SL1986S07,5
1986,SL08,1,SL,SL1986S08,6
1986,SL09,1,SL,SL1986S09,7
1986,SL10,1,SL,SL1986S10,6
1986,SL11,1,SL,SL1986S11,7
1986,SL12,1,SL,SL1986S12,6
1986,SL13,1,SL,SL1986S13,5
1986,SL14,1,SL,SL1986S14,7
1986,SL15,1,SL,SL1986S15,7
1986,SL16,1,SL,SL1986S16,6
1986,SL17,2,SL,SL1986S17,7
1986,SL18,1,SL,SL1986S18,7
1986,SL19,1,SL,SL1986S19,7
1986,SL20,1,SL,SL1986S20,7
1986,SL21,1,SL,SL1986S21,6
1986,SL22,1,SL,SL1986S22,6
1986,SL23,1,SL,SL1986S23,6
1986,SL24,1,SL,SL1986S24,6
1986,SL25,1,SL,SL1986S25,6
1986,SL26,1,SL,SL1986S26,5
1986,SL27,1,SL,SL1986S27,6
1986,SL29,2,SL,SL1986S29,5
1986,SL30,1,SL,SL1986S30,6
1986,SL30A,1,SL,SL1986S30A,5
1986,SL30B,1,SL,SL1986S30B,5
1986,SL31,2,SL,SL1986S31,6
1986,SL33,1,SL,SL1986S33,6
1986,SL34,1,SL,SL1986S34,7
1986,SL34A,2,SL,SL1986S34A,4
1986,SL34B,1,SL,SL1986S34B,7
1986,SL35,1,SL,SL1986S35,7
1986,SL38,1,SL,SL1986S38,7
1986,SL39,1,SL,SL1986S39,5
1986,SL40,1,SL,SL1986S40,6
1986,SL40A,1,SL,SL1986S40A,7
1986,SL41,1,SL,SL1986S41,6
1986,SL42A,1,SL,SL1986S42A,6
1986,SL44,1,SL,SL1986S44,6
1986,SL44A,1,SL,SL1986S44A,7
1986,SL45,1,SL,SL1986S45,6
1986,SL46,1,SL,SL1986S46,5
1986,SL46A,1,SL,SL1986S46A,6
1986,SL46B,2,SL,SL1986S46B,4
1986,SL47,1,SL,SL1986S47,6
1986,SL48,1,SL,SL1986S48,6
1986,SL48A,1,SL,SL1986S48A,6
1986,SL50,1,SL,SL1986S50,6
1986,SL50A,1,SL,SL1986S50A,6
1986,SL50B,1,SL,SL1986S50B,5
1986,SL52,1,SL,SL1986S52,7
1986,SL52A,1,SL,SL1986S52A,6
1987,SL01,1,SL,SL1987S01,5
1987,SL02,1,SL,SL1987S02,6
1987,SL02A,1,SL,SL1987S02A,6
1987,SL03,1,SL,SL1987S03,6
1987,SL04,1,SL,SL1987S04,6
1987,SL04A,2,SL,SL1987S04A,6
1987,SL04B,1,SL,SL1987S04B,7
1987,SL05,1,SL,SL1987S05,6
1987,SL06,1,SL,SL1987S06,7
1987,SL06A,2,SL,SL1987S06A,5
1987,SL07,1,SL,SL1987S07,7
1987,SL08,1,SL,SL1987S08,6
1987,SL09,1,SL,SL1987S09,6
1987,SL10,1,SL,SL1987S10,7
1987,SL11,1,SL,SL1987S11,6
1987,SL12,1,SL,SL1987S12,6
1987,SL13,1,SL,SL1987S13,6
1987,SL14,2,SL,SL1987S14,6
1987,SL15,1,SL,SL1987S15,6
1987,SL16,1,SL,SL1987S16,6
1987,SL17,1,SL,SL1987S17,7
1987,SL18,1,SL,SL1987S18,6
1987,SL19,1,SL,SL1987S19,7
1987,SL20,1,SL,SL1987S20,5
1987,SL21,1,SL,SL1987S21,7
1987,SL23,1,SL,SL1987S23,6
1987,SL24,1,SL,SL1987S24,6
1987,SL25,1,SL,SL1987S25,7
1987,SL26,1,SL,SL1987S26,7
1987,SL27,1,SL,SL1987S27,5
1987,SL28,1,SL,SL1987S28,6
1987,SL29,1,SL,SL1987S29,7
1987,SL30,1,SL,SL1987S30,6
1987,SL30A,1,SL,SL1987S30A,6
1987,SL30B,1,SL,SL1987S30B,7
1987,SL31,1,SL,SL1987S31,6
1987,SL33,1,SL,SL1987S33,6
1987,SL34,1,SL,SL1987S34,5
1987,SL34,2,SL,SL1987S34,3
1987,SL34A,1,SL,SL1987S34A,6
1987,SL34B,1,SL,SL1987S34B,7
1987,SL35,1,SL,SL1987S35,6
1987,SL38,1,SL,SL1987S38,7
1987,SL39,1,SL,SL1987S39,5
1987,SL40,1,SL,SL1987S40,7
1987,SL40A,1,SL,SL1987S40A,6
1987,SL41,1,SL,SL1987S41,6
1987,SL42,1,SL,SL1987S42,5
1987,SL42A,1,SL,SL1987S42A,6
1987,SL43,1,SL,SL1987S43,6
1987,SL44A,1,SL,SL1987S44A,6
1987,SL45,1,SL,SL1987S45,5
1987,SL46,1,SL,SL1987S46,7
1987,SL46A,1,SL,SL1987S46A,6
1987,SL46B,1,SL,SL1987S46B,6
1987,SL46B,2,SL,SL1987S46B,5
1987,SL47,1,SL,SL1987S47,6
1987,SL48,1,SL,SL1987S48,6
1987,SL48A,1,SL,SL1987S48A,6
1987,SL50,1,SL,SL1987S50,6
1987,SL50A,1,SL,SL1987S50A,6
1987,SL50B,1,SL,SL1987S50B,6
1987,SL52,2,SL,SL1987S52,5
1987,SL52A,1,SL,SL1987S52A,6
1988,SL01,1,SL,SL1988S01,6
1988,SL02,2,SL,SL1988S02,6
1988,SL02A,1,SL,SL1988S02A,6
1988,SL03,1,SL,SL1988S03,6
1988,SL04,1,SL,SL1988S04,6
1988,SL04A,1,SL,SL1988S04A,6
1988,SL04B,2,SL,SL1988S04B,6
1988,SL05,1,SL,SL1988S05,6
1988,SL06,1,SL,SL1988S06,7
1988,SL06A,1,SL,SL1988S06A,7
1988,SL07,1,SL,SL1988S07,6
1988,SL08,1,SL,SL1988S08,6
1988,SL09,1,SL,SL1988S09,6
1988,SL10,2,SL,SL1988S10,7
1988,SL11,1,SL,SL1988S11,6
1988,SL12,1,SL,SL1988S12,6
1988,SL13,1,SL,SL1988S13,6
1988,SL14,1,SL,SL1988S14,6
1988,SL15,2,SL,SL1988S15,7
1988,SL16,1,SL,SL1988S16,7
1988,SL17,1,SL,SL1988S17,6
1988,SL18,1,SL,SL1988S18,6
1988,SL19,1,SL,SL1988S19,6
1988,SL20,1,SL,SL1988S20,5
1988,SL21,1,SL,SL1988S21,5
1988,SL22,1,SL,SL1988S22,6
1988,SL23,1,SL,SL1988S23,7
1988,SL24,1,SL,SL1988S24,5
1988,SL25,1,SL,SL1988S25,6
1988,SL26,1,SL,SL1988S26,5
1988,SL27,1,SL,SL1988S27,6
1988,SL28,1,SL,SL1988S28,6
1988,SL29,1,SL,SL1988S29,7
1988,SL30,1,SL,SL1988S30,5
1988,SL30A,1,SL,SL1988S30A,6
1988,SL30B,1,SL,SL1988S30B,6
1988,SL31,1,SL,SL1988S31,6
1988,SL33,1,SL,SL1988S33,6
1988,SL34,1,SL,SL1988S34,6
1988,SL34A,1,SL,SL1988S34A,7
1988,SL34B,1,SL,SL1988S34B,7
1988,SL35,1,SL,SL1988S35,6
1988,SL38,1,SL,SL1988S38,7
1988,SL40A,1,SL,SL1988S40A,7
1988,SL41,1,SL,SL1988S41,7
1988,SL42,1,SL,SL1988S42,6
1988,SL44,1,SL,SL1988S44,6
1988,SL44A,1,SL,SL1988S44A,7
1988,SL45,1,SL,SL1988S45,7
1988,SL46,1,SL,SL1988S46,7
1988,SL46A,1,SL,SL1988S46A,6
1988,SL46B,1,SL,SL1988S46B,6
1988,SL47,1,SL,SL1988S47,5
1988,SL48,1,SL,SL1988S48,6
1988,SL48A,1,SL,SL1988S48A,5
1988,SL50,1,SL,SL1988S50,6
1988,SL50A,1,SL,SL1988S50A,7
1988,SL50B,1,SL,SL1988S50B,6
1988,SL52,1,SL,SL1988S52,5
1988,SL52A,1,SL,SL1988S52A,7
1989,SL01,1,SL,SL1989S01,6
1989,SL02,1,SL,SL1989S02,7
1989,SL03,1,SL,SL1989S03,6
1989,SL04,1,SL,SL1989S04,6
1989,SL05,1,SL,SL1989S05,6
1989,SL06,1,SL,SL1989S06,7
1989,SL07,1,SL,SL1989S07,7
1989,SL08,1,SL,SL1989S08,5
1989,SL09,1,SL,SL1989S09,6
1989,SL10,1,SL,SL1989S10,7
1989,SL11,1,SL,SL1989S11,5
1989,SL12,1,SL,SL1989S12,5
1989,SL13,1,SL,SL1989S13,6
1989,SL14,1,SL,SL1989S14,7
1989,SL15,1,SL,SL1989S15,5
1989,SL16,2,SL,SL1989S16,6
1989,SL17,1,SL,SL1989S17,5
1989,SL18,1,SL,SL1989S18,5
1989,SL19,1,SL,SL1989S19,7
1989,SL20,1,SL,SL1989S20,5
1989,SL21,2,SL,SL1989S21,6
1989,SL22,1,SL,SL1989S22,6
1989,SL23,1,SL,SL1989S23,5
1989,SL24,1,SL,SL1989S24,5
1989,SL25,1,SL,SL1989S25,6
1989,SL26,1,SL,SL1989S26,6
1989,SL27,1,SL,SL1989S27,6
1989,SL28,1,SL,SL1989S28,6
1989,SL29,1,SL,SL1989S29,6
1989,SL31,1,SL,SL1989S31,6
1989,SL33,1,SL,SL1989S33,6
1989,SL34,1,SL,SL1989S34,5
1989,SL35,1,SL,SL1989S35,6
1989,SL38,1,SL,SL1989S38,6
1989,SL39,1,SL,SL1989S39,6
1989,SL40,1,SL,SL1989S40,5
1989,SL41,1,SL,SL1989S41,5
1989,SL41,2,SL,SL1989S41,6
1989,SL42,1,SL,SL1989S42,6
1989,SL43,1,SL,SL1989S43,5
1989,SL44,1,SL,SL1989S44,5
1989,SL47,1,SL,SL1989S47,7
1989,SL49,1,SL,SL1989S49,5
1989,SL50,1,SL,SL1989S50,6
1989,SL51,1,SL,SL1989S51,6
