nest_box,band_number,year,clutch_number,day_1_weight,day_12_weight,site,nest_code
MC17,-164.,1995,1,1.26,NA,MC,MC1995M17
MC17,-165.,1995,1,1.39,NA,MC,MC1995M17
MC18,NA,1995,1,1.5,NA,MC,MC1995M18
MC18,NA,1995,1,1.6,NA,MC,MC1995M18
MC18,NA,1995,1,1.5,NA,MC,MC1995M18
MC19,2161.26760,1995,1,1.17,25.5,MC,MC1995M19
MC20,2161.26531,1995,1,1.6,10.9,MC,MC1995M20
MC20,2161.26526,1995,1,1.9,16.6,MC,MC1995M20
MC20,2161.26530,1995,1,1.9,13.8,MC,MC1995M20
MC20,2161.26528,1995,1,1.9,15.5,MC,MC1995M20
MC20,2161.26527,1995,1,1.5,16.5,MC,MC1995M20
MC20,2161.26529,1995,1,1.9,16.5,MC,MC1995M20
MC20,NA,1995,1,1.5,NA,MC,MC1995M20
MC21,NA,1995,1,NA,NA,MC,MC1995M21
MC21,2161.26022,1995,2,1.4,24.1,MC,MC1995M21
MC21,2161.26024,1995,2,0.48,23.7,MC,MC1995M21
MC21,2161.26023,1995,2,1.36,22.8,MC,MC1995M21
MC21,2161.26025,1995,2,0.58,25.1,MC,MC1995M21
MC23,2161.26535,1995,1,1.5,19.5,MC,MC1995M23
MC23,2161.26533,1995,1,1.7,19.6,MC,MC1995M23
MC23,2161.26536,1995,1,1.8,20.3,MC,MC1995M23
MC23,2161.26534,1995,1,1.6,22,MC,MC1995M23
MC23,2161.26537,1995,1,1.5,20.4,MC,MC1995M23
MC24,2161.26016,1995,1,1.4,25,MC,MC1995M24
MC24,2161.26011,1995,1,1.73,23.5,MC,MC1995M24
MC24,2161.26015,1995,1,1.55,23,MC,MC1995M24
MC24,2161.26013,1995,1,1.72,22.3,MC,MC1995M24
MC24,2161.26012,1995,1,1.68,25.1,MC,MC1995M24
MC24,2161.26014,1995,1,1.79,22.3,MC,MC1995M24
MC25,2161.26580,1995,1,1.9,22.7,MC,MC1995M25
MC25,2161.26581,1995,1,1.6,20.8,MC,MC1995M25
MC26,2161.26582,1995,1,1.78,19.9,MC,MC1995M26
MC26,2161.26583,1995,1,1.42,19,MC,MC1995M26
MC27,2161.26062,1995,1,1.11,22.1,MC,MC1995M27
MC27,2161.26060,1995,1,1.11,25.3,MC,MC1995M27
MC27,2161.26059,1995,1,1.39,23,MC,MC1995M27
MC27,2161.26061,1995,1,1.31,21,MC,MC1995M27
MC27,2161.26058,1995,1,1.3,23.3,MC,MC1995M27
MC28,NA,1995,1,NA,NA,MC,MC1995M28
MC29,2161.26490,1995,1,1.65,23.9,MC,MC1995M29
MC29,2161.26488,1995,1,1.45,21.6,MC,MC1995M29
MC29,2161.26487,1995,1,1.55,22.6,MC,MC1995M29
MC29,2161.26486,1995,1,1.55,25.7,MC,MC1995M29
MC29,2161.26489,1995,1,2,23,MC,MC1995M29
MC30,2161.26538,1995,1,2.25,21.4,MC,MC1995M30
MC30,2161.26542,1995,1,2.15,23.1,MC,MC1995M30
MC30,2161.26540,1995,1,2.1,25.6,MC,MC1995M30
MC30,2161.26543,1995,1,1.75,22.7,MC,MC1995M30
MC30,2161.26539,1995,1,2.3,25.8,MC,MC1995M30
MC30,2161.26541,1995,1,2.15,24.1,MC,MC1995M30
MC31,2161.26544,1995,1,1.6,26.5,MC,MC1995M31
MC31,2161.26545,1995,1,2.1,26,MC,MC1995M31
MC31,NA,1995,1,1.5,NA,MC,MC1995M31
MC32,2061.20694,1995,1,2.05,21.1,MC,MC1995M32
MC32,2061.20698,1995,1,1.75,20.6,MC,MC1995M32
MC32,2061.20696,1995,1,2.05,21,MC,MC1995M32
MC32,2061.20695,1995,1,1.95,21.5,MC,MC1995M32
MC32,2061.20697,1995,1,NA,21.3,MC,MC1995M32
MC33,NA,1995,1,1.65,NA,MC,MC1995M33
MC33,NA,1995,1,1.55,NA,MC,MC1995M33
MC33,NA,1995,1,1.7,NA,MC,MC1995M33
MC33,NA,1995,1,1.8,NA,MC,MC1995M33
MC33,NA,1995,1,1.55,NA,MC,MC1995M33
MC33,NA,1995,1,1.55,NA,MC,MC1995M33
MC34,2161.26028,1995,1,1.4,22.4,MC,MC1995M34
MC34,2161.26029,1995,1,1.2,22.6,MC,MC1995M34
MC34,2161.26026,1995,1,1.16,22.4,MC,MC1995M34
MC34,2161.26027,1995,1,1.4,24.7,MC,MC1995M34
MC35,2161.26551,1995,1,1.55,24.6,MC,MC1995M35
MC35,NA,1995,1,2.2,23.6,MC,MC1995M35
MC36,NA,1995,1,NA,NA,MC,MC1995M36
MC37,NA,1995,1,NA,NA,MC,MC1995M37
MC38,NA,1995,1,NA,NA,MC,MC1995M38
MC39,NA,1995,1,NA,NA,MC,MC1995M39
MC40,NA,1995,1,NA,NA,MC,MC1995M40
MC41,NA,1995,1,1.9,NA,MC,MC1995M41
MC41,NA,1995,1,1.85,NA,MC,MC1995M41
MC41,NA,1995,1,1.85,NA,MC,MC1995M41
MC41,NA,1995,1,1.6,NA,MC,MC1995M41
MC41,NA,1995,1,1.6,NA,MC,MC1995M41
MC41,NA,1995,1,1.55,NA,MC,MC1995M41
MC42,NA,1995,1,NA,NA,MC,MC1995M42
MC43,NA,1995,1,NA,NA,MC,MC1995M43
MC44,NA,1995,1,NA,NA,MC,MC1995M44
MC45,2161.26585,1995,1,5.5,23.1,MC,MC1995M45
MC46,2161.26030,1995,1,4,NA,MC,MC1995M46
MC46,2161.26032,1995,1,5.4,NA,MC,MC1995M46
MC46,2161.26031,1995,1,5.1,NA,MC,MC1995M46
MC47,NA,1995,1,NA,NA,MC,MC1995M47
MC47,2161.26572,1995,2,1.58,21.7,MC,MC1995M47
MC47,2161.26569,1995,2,1.6,20.8,MC,MC1995M47
MC47,2161.26571,1995,2,1.65,22,MC,MC1995M47
MC47,2161.26570,1995,2,1.75,23,MC,MC1995M47
MC48,NA,1995,1,NA,NA,MC,MC1995M48
MC48B,2161.26546,1995,1,1.95,23.1,MC,MC1995M48B
MC48B,NA,1995,1,1.85,NA,MC,MC1995M48B
MC48B,2161.26547,1995,1,1.7,23.1,MC,MC1995M48B
MC49,NA,1995,1,1.65,9.1,MC,MC1995M49
MC49,2161.26588,1995,1,2.05,23,MC,MC1995M49
MC49,NA,1995,1,1.75,8.7,MC,MC1995M49
MC49,2161.26586,1995,1,2,19.5,MC,MC1995M49
MC49,2161.26587,1995,1,2,18.1,MC,MC1995M49
MC50,2161.26045,1995,1,1.5,22.6,MC,MC1995M50
MC50,2161.26047,1995,1,0.9,24.1,MC,MC1995M50
MC50,2161.26046,1995,1,1.3,24.1,MC,MC1995M50
MC50,2161.26048,1995,1,1.3,23.8,MC,MC1995M50
MC50,NA,1995,1,1.8,NA,MC,MC1995M50
MC50,2161.27014,1995,2,NA,NA,MC,MC1995M50
MC50,2161.27016,1995,2,NA,NA,MC,MC1995M50
MC50,2161.27015,1995,2,NA,NA,MC,MC1995M50
MC50,2161.27017,1995,2,NA,NA,MC,MC1995M50
MC51,NA,1995,1,1.2,NA,MC,MC1995M51
MC51,2161.26568,1995,1,1.3,19.5,MC,MC1995M51
MC51,2161.26565,1995,1,1.68,41.5,MC,MC1995M51
MC51,2161.26567,1995,1,1.5,21.5,MC,MC1995M51
MC51,2161.26566,1995,1,1.6,26.5,MC,MC1995M51
MC52,NA,1995,1,NA,NA,MC,MC1995M52
MC60,2161.27007,1995,1,2.1,NA,MC,MC1995M60
MC60,2161.27009,1995,1,2.49,NA,MC,MC1995M60
MC60,2161.27008,1995,1,1.7,NA,MC,MC1995M60
MC61,2161.26089,1995,1,1.9,23.3,MC,MC1995M61
MC61,2161.26091,1995,1,1.9,24.4,MC,MC1995M61
MC61,2161.26093,1995,1,2.2,23.6,MC,MC1995M61
MC61,2161.26090,1995,1,1.8,23,MC,MC1995M61
MC61,2161.26092,1995,1,1.75,25.5,MC,MC1995M61
MC62,2161.26050,1995,1,1.4,24.5,MC,MC1995M62
MC62,2161.26049,1995,1,1.4,23.2,MC,MC1995M62
MC62,2161.26052,1995,1,1.3,23,MC,MC1995M62
MC62,2161.26051,1995,1,1.7,25,MC,MC1995M62
MC63,2161.26577,1995,1,1.55,17.1,MC,MC1995M63
MC63,2161.26578,1995,1,1.3,19.9,MC,MC1995M63
MC63,2161.26573,1995,1,1.5,19.9,MC,MC1995M63
MC63,2161.26574,1995,1,1.3,20,MC,MC1995M63
MC63,2161.26573,1995,1,19.9,NA,MC,MC1995M63
MC63,2161.26579,1995,1,22.1,NA,MC,MC1995M63
MC63,2161.26577,1995,1,17.1,NA,MC,MC1995M63
MC63,2161.26575,1995,1,20.4,NA,MC,MC1995M63
MC63,2161.26578,1995,1,19.9,NA,MC,MC1995M63
MC63,2161.26574,1995,1,20,NA,MC,MC1995M63
MC63,NA,1995,1,NA,NA,MC,MC1995M63
MC63,2161.26576,1995,1,19.1,NA,MC,MC1995M63
MC63,2161.26575,1995,1,1.6,20.4,MC,MC1995M63
MC63,2161.26576,1995,1,1.6,19.1,MC,MC1995M63
MC63,2161.26579,1995,1,1.95,22.1,MC,MC1995M63
MC64,2161.26053,1995,1,1,22,MC,MC1995M64
MC64,2161.26055,1995,1,1.4,22.9,MC,MC1995M64
MC64,2161.26057,1995,1,1.8,19.6,MC,MC1995M64
MC64,2161.26054,1995,1,1.2,24.5,MC,MC1995M64
MC64,2161.26056,1995,1,1.2,23.5,MC,MC1995M64
MC65,2161.26550,1995,1,1.6,21.5,MC,MC1995M65
MC65,NA,1995,1,1.4,24.1,MC,MC1995M65
MC66,NA,1995,1,NA,NA,MC,MC1995M66
MC01,NA,1996,1,NA,NA,MC,MC1996M01
MC02,2161.02741,1996,1,1.56,20.3,MC,MC1996M02
MC02,2161.02742,1996,1,1.35,20.5,MC,MC1996M02
MC02,2161.02745,1996,1,1.59,23.2,MC,MC1996M02
MC02,2161.02743,1996,1,2.22,20.6,MC,MC1996M02
MC02,2161.02744,1996,1,2.32,21.1,MC,MC1996M02
MC03,2131.39637,1996,1,1.78,20.5,MC,MC1996M03
MC04,NA,1996,1,1.17,NA,MC,MC1996M04
MC04,NA,1996,1,1.17,NA,MC,MC1996M04
MC04,NA,1996,1,1.18,NA,MC,MC1996M04
MC04,NA,1996,1,1.2,NA,MC,MC1996M04
MC05,2131.39676,1996,1,1.43,23.9,MC,MC1996M05
MC05,2131.39677,1996,1,1.27,26.5,MC,MC1996M05
MC05,2131.39680,1996,1,1.29,25.1,MC,MC1996M05
MC05,2131.39678,1996,1,1.24,28.4,MC,MC1996M05
MC05,2131.39679,1996,1,1.37,26.8,MC,MC1996M05
MC06A,NA,1996,1,NA,NA,MC,MC1996M06A
MC06B,2161.02709,1996,1,1.59,14.6,MC,MC1996M06B
MC06B,2161.02705,1996,1,2.23,17.7,MC,MC1996M06B
MC06B,2161.02707,1996,1,1.94,16.5,MC,MC1996M06B
MC06B,2161.02706,1996,1,2.26,16.9,MC,MC1996M06B
MC06B,2161.02708,1996,1,1.99,20.4,MC,MC1996M06B
MC07,2131.39681,1996,1,1.64,24,MC,MC1996M07
MC07,2131.39685,1996,1,1.25,22,MC,MC1996M07
MC07,2131.39683,1996,1,1.39,21.6,MC,MC1996M07
MC07,2131.39682,1996,1,1.61,21.8,MC,MC1996M07
MC07,2131.39684,1996,1,1.31,23.6,MC,MC1996M07
MC08,2161.02732,1996,1,1.58,22.7,MC,MC1996M08
MC08,2161.02730,1996,1,1.66,23.7,MC,MC1996M08
MC08,2161.02731,1996,1,1.38,24,MC,MC1996M08
MC09,2131.39649,1996,1,1.79,22.7,MC,MC1996M09
MC09,2131.39650,1996,1,1.75,17,MC,MC1996M09
MC09,2131.39651,1996,1,1.44,24.3,MC,MC1996M09
MC10,2131.39622,1996,1,1.05,23.7,MC,MC1996M10
MC10,2131.39623,1996,1,1.17,21.4,MC,MC1996M10
MC11,2131.39813,1996,1,1.28,NA,MC,MC1996M11
MC11,2131.39814,1996,1,1.3,NA,MC,MC1996M11
MC12,2161.02788,1996,1,1.44,21.7,MC,MC1996M12
MC12,2161.02785,1996,1,2,23.9,MC,MC1996M12
MC12,2161.02787,1996,1,2.07,23.4,MC,MC1996M12
MC12,2161.02786,1996,1,1.96,23.8,MC,MC1996M12
MC13,2161.02733,1996,1,1.96,25.4,MC,MC1996M13
MC13,2161.02734,1996,1,1.87,23.9,MC,MC1996M13
MC13,2161.02735,1996,1,2.17,22.6,MC,MC1996M13
MC14,2161.02710,1996,1,1.82,22.8,MC,MC1996M14
MC14,2161.02712,1996,1,1.29,19.9,MC,MC1996M14
MC14,2161.02711,1996,1,1.77,21,MC,MC1996M14
MC14,2161.02713,1996,1,1.33,20.7,MC,MC1996M14
MC15,2161.02773,1996,1,1.49,17.6,MC,MC1996M15
MC15,2161.02774,1996,1,1.18,14.3,MC,MC1996M15
MC15,2161.02777,1996,1,1.83,17.6,MC,MC1996M15
MC15,2161.02775,1996,1,1.89,16.5,MC,MC1996M15
MC15,2161.02776,1996,1,1.91,17.2,MC,MC1996M15
MC16,NA,1996,1,NA,NA,MC,MC1996M16
MC16,2161.02582,1996,2,1.33,NA,MC,MC1996M16
MC16,2131.3971,1996,2,1.6,NA,MC,MC1996M16
MC16,2131.39799,1996,2,1.5,NA,MC,MC1996M16
MC16,2131.39798,1996,2,1.22,NA,MC,MC1996M16
MC16,2161.02581,1996,2,1.77,NA,MC,MC1996M16
MC17,2161.02769,1996,1,0.99,23.3,MC,MC1996M17
MC17,2161.02768,1996,1,1.32,22.5,MC,MC1996M17
MC18,2131.39811,1996,1,1.27,24.9,MC,MC1996M18
MC18,2131.39810,1996,1,1.28,25.8,MC,MC1996M18
MC18,2131.39812,1996,1,1.27,25,MC,MC1996M18
MC18,2131.39809,1996,1,1.25,23.6,MC,MC1996M18
MC19,2131.39665,1996,1,1.41,25.8,MC,MC1996M19
MC19,2131.39664,1996,1,1.39,25,MC,MC1996M19
MC19,2131.39666,1996,1,1.4,23.8,MC,MC1996M19
MC19,NA,1996,1,1.37,NA,MC,MC1996M19
MC19,2131.39667,1996,1,1.69,25.4,MC,MC1996M19
MC19,2131.39663,1996,1,1.4,23.5,MC,MC1996M19
MC20,2161.02765,1996,1,1.31,22.1,MC,MC1996M20
MC20,2161.02767,1996,1,1.6,17.7,MC,MC1996M20
MC20,2161.02766,1996,1,1.72,21.9,MC,MC1996M20
MC21,2161.02718,1996,1,1.36,19.9,MC,MC1996M21
MC21,2161.02716,1996,1,1.58,22.8,MC,MC1996M21
MC21,2161.02715,1996,1,1.59,21.8,MC,MC1996M21
MC21,2161.02717,1996,1,1.46,22.3,MC,MC1996M21
MC21,2161.02714,1996,1,1.51,23.6,MC,MC1996M21
MC21,2161.02719,1996,1,1.74,21.1,MC,MC1996M21
MC22,2131.39689,1996,1,1.36,24.8,MC,MC1996M22
MC22,2131.39686,1996,1,1.8,23.7,MC,MC1996M22
MC22,2131.39687,1996,1,1.61,21.8,MC,MC1996M22
MC22,2131.39688,1996,1,1.77,23.4,MC,MC1996M22
MC23,NA,1996,1,NA,NA,MC,MC1996M23
MC23,NA,1996,2,NA,NA,MC,MC1996M23
MC23,NA,1996,3,1.28,NA,MC,MC1996M23
MC23,NA,1996,3,NA,NA,MC,MC1996M23
MC23,NA,1996,3,NA,NA,MC,MC1996M23
MC24,2161.02724,1996,1,1.19,18.7,MC,MC1996M24
MC24,2161.02722,1996,1,1.28,18.9,MC,MC1996M24
MC24,2161.02721,1996,1,1.46,18.2,MC,MC1996M24
MC24,2161.02723,1996,1,1.26,19.7,MC,MC1996M24
MC24,2161.02720,1996,1,1.26,19.6,MC,MC1996M24
MC25,NA,1996,1,NA,NA,MC,MC1996M25
MC25,NA,1996,2,1.77,NA,MC,MC1996M25
MC26,2131.39632,1996,1,1.13,19.6,MC,MC1996M26
MC26,2131.39631,1996,1,1.28,21.9,MC,MC1996M26
MC26,2131.39630,1996,1,1.62,19.1,MC,MC1996M26
MC26,2131.39633,1996,1,2.15,21.1,MC,MC1996M26
MC27,NA,1996,1,1.21,NA,MC,MC1996M27
MC27,2131.39835,1996,2,NA,NA,MC,MC1996M27
MC27,2131.39836,1996,2,NA,NA,MC,MC1996M27
MC27,2131.39837,1996,2,NA,NA,MC,MC1996M27
MC28,2161.02791,1996,1,1.48,22,MC,MC1996M28
MC28,2161.02789,1996,1,1.7,23.2,MC,MC1996M28
MC28,2161.02790,1996,1,1.68,22.7,MC,MC1996M28
MC29,NA,1996,1,NA,NA,MC,MC1996M29
MC29,NA,1996,2,NA,NA,MC,MC1996M29
MC30,2131.39652,1996,1,1.4,23.5,MC,MC1996M30
MC31,2131.02736,1996,1,1.67,24.1,MC,MC1996M31
MC31,2131.02738,1996,1,1.43,22.5,MC,MC1996M31
MC31,2131.02737,1996,1,1.45,20.6,MC,MC1996M31
MC31,2131.02740,1996,1,1.47,NA,MC,MC1996M31
MC31,NA,1996,1,1.85,NA,MC,MC1996M31
MC32,2131.39671,1996,1,1.4,27.5,MC,MC1996M32
MC32,2131.39668,1996,1,1.49,26,MC,MC1996M32
MC32,2131.39670,1996,1,1.18,26,MC,MC1996M32
MC32,2131.39669,1996,1,1.45,34.5,MC,MC1996M32
MC33,2131.39822,1996,1,2.17,NA,MC,MC1996M33
MC33,2131.39824,1996,1,2.03,NA,MC,MC1996M33
MC33,2131.39823,1996,1,1.99,NA,MC,MC1996M33
MC34,2131.39655,1996,1,1.02,22.7,MC,MC1996M34
MC34,2131.39654,1996,1,1.07,22.7,MC,MC1996M34
MC34,2131.39656,1996,1,1.4,22.7,MC,MC1996M34
MC34,2131.39653,1996,1,0.84,21.5,MC,MC1996M34
MC35,NA,1996,1,NA,NA,MC,MC1996M35
MC35,2131.39804,1996,2,1.18,23.5,MC,MC1996M35
MC35,2131.39808,1996,2,1.5,17.6,MC,MC1996M35
MC35,2131.39806,1996,2,1.6,24.7,MC,MC1996M35
MC35,2131.39805,1996,2,1.74,22.3,MC,MC1996M35
MC35,2131.39807,1996,2,1.28,24,MC,MC1996M35
MC36,NA,1996,1,NA,NA,MC,MC1996M36
MC36,2161.02800,1996,2,2.29,NA,MC,MC1996M36
MC36,2161.02802,1996,2,1.96,NA,MC,MC1996M36
MC36,2161.02801,1996,2,2.27,NA,MC,MC1996M36
MC36,2161.02803,1996,2,1.3,NA,MC,MC1996M36
MC37,NA,1996,1,NA,NA,MC,MC1996M37
MC37,2131.39819,1996,2,1.57,NA,MC,MC1996M37
MC37,2131.39821,1996,2,1.66,NA,MC,MC1996M37
MC37,2131.39820,1996,2,1.39,NA,MC,MC1996M37
MC38,2161.02729,1996,1,1.43,19.8,MC,MC1996M38
MC38,2161.02725,1996,1,1.98,21.9,MC,MC1996M38
MC38,2161.02728,1996,1,1.4,20.8,MC,MC1996M38
MC38,2161.02727,1996,1,1.79,20.4,MC,MC1996M38
MC38,2161.02726,1996,1,1.85,21.2,MC,MC1996M38
MC39,2131.39815,1996,1,2.39,NA,MC,MC1996M39
MC39,NA,1996,1,1.58,NA,MC,MC1996M39
MC39,NA,1996,1,1.82,NA,MC,MC1996M39
MC39,NA,1996,1,2.15,NA,MC,MC1996M39
MC39,NA,1996,1,1.84,NA,MC,MC1996M39
MC39,NA,1996,1,1.16,NA,MC,MC1996M39
MC40,2131.39690,1996,1,1.68,22.6,MC,MC1996M40
MC40,2131.39694,1996,1,1.39,21.9,MC,MC1996M40
MC40,2131.39692,1996,1,1.59,21.7,MC,MC1996M40
MC40,2131.39691,1996,1,1.64,21.5,MC,MC1996M40
MC40,2131.39693,1996,1,1.41,22.1,MC,MC1996M40
MC41,NA,1996,1,NA,NA,MC,MC1996M41
MC41,2161.02799,1996,2,0.8,NA,MC,MC1996M41
MC42,2161.02759,1996,1,1.42,23,MC,MC1996M42
MC42,2161.02761,1996,1,1.51,21.1,MC,MC1996M42
MC42,2161.02764,1996,1,1.39,20.6,MC,MC1996M42
MC42,2161.02763,1996,1,1.76,23.5,MC,MC1996M42
MC42,2161.02762,1996,1,2,23.1,MC,MC1996M42
MC43,2131.39674,1996,1,1.51,23,MC,MC1996M43
MC43,2131.39673,1996,1,1.29,22.8,MC,MC1996M43
MC44,NA,1996,1,1.68,NA,MC,MC1996M44
MC44,NA,1996,1,1.66,NA,MC,MC1996M44
MC44,NA,1996,1,1.72,NA,MC,MC1996M44
MC44,NA,1996,1,1.42,NA,MC,MC1996M44
MC45,2161.02792,1996,1,1.61,14.7,MC,MC1996M45
MC45,2161.02793,1996,1,1.59,17,MC,MC1996M45
MC46,2131.39832,1996,1,1.91,NA,MC,MC1996M46
MC46,NA,1996,1,1.36,NA,MC,MC1996M46
MC46,NA,1996,1,0.79,NA,MC,MC1996M46
MC47,2131.39695,1996,1,1.5,23.8,MC,MC1996M47
MC47,2131.39697,1996,1,1.6,22.1,MC,MC1996M47
MC47,2131.39696,1996,1,1.83,26.7,MC,MC1996M47
MC48,2161.02780,1996,1,1.28,27.9,MC,MC1996M48
MC48,2161.02782,1996,1,2.09,27.9,MC,MC1996M48
MC48,2161.02781,1996,1,2.3,27.8,MC,MC1996M48
MC48,2161.02783,1996,1,1.92,27.5,MC,MC1996M48
MC49,2131.39817,1996,1,2.47,NA,MC,MC1996M49
MC49,2131.39816,1996,1,2.09,NA,MC,MC1996M49
MC50,2131.39830,1996,2,1.72,NA,MC,MC1996M50
MC50,2131.39831,1996,2,1.29,NA,MC,MC1996M50
MC51,NA,1996,1,NA,NA,MC,MC1996M51
MC51,2131.39825,1996,2,1.94,NA,MC,MC1996M51
MC51,2131.39829,1996,2,1.66,NA,MC,MC1996M51
MC51,2131.39827,1996,2,1.61,NA,MC,MC1996M51
MC51,2131.39826,1996,2,1.77,NA,MC,MC1996M51
MC51,2131.39828,1996,2,1.17,NA,MC,MC1996M51
MC52,2161.02758,1996,1,1.32,19.8,MC,MC1996M52
MC52,2161.02756,1996,1,1.39,22.8,MC,MC1996M52
MC52,2161.02755,1996,1,1.45,20.9,MC,MC1996M52
MC52,2161.02757,1996,1,1.29,22.7,MC,MC1996M52
MC52,2161.02754,1996,1,1.66,22.5,MC,MC1996M52
MC53,2161.02749,1996,1,1.6,NA,MC,MC1996M53
MC53,2161.02750,1996,1,1.24,NA,MC,MC1996M53
MC54,2161.02795,1996,1,1.7,21.4,MC,MC1996M54
MC54,2161.02796,1996,1,1.68,25.2,MC,MC1996M54
MC54,2161.02798,1996,1,1.8,25.4,MC,MC1996M54
MC54,2161.02797,1996,1,2.18,24.5,MC,MC1996M54
MC55,2161.02753,1996,1,0.93,20.7,MC,MC1996M55
MC55,NA,1996,1,22.9,NA,MC,MC1996M55
MC55,2161.02751,1996,1,1.5,22.9,MC,MC1996M55
MC55,2161.02752,1996,1,1.35,24.8,MC,MC1996M55
MC56,NA,1996,1,NA,NA,MC,MC1996M56
MC56,NA,1996,2,NA,NA,MC,MC1996M56
MC57,NA,1996,1,0.98,NA,MC,MC1996M57
MC57,2131.39698,1996,1,1.59,24,MC,MC1996M57
MC57,NA,1996,1,1.53,23.4,MC,MC1996M57
MC57,2131.39699,1996,1,1.58,24.2,MC,MC1996M57
MC57,NA,1996,1,1.5,25.4,MC,MC1996M57
MC58,NA,1996,1,NA,NA,MC,MC1996M58
MC58,2161.02583,1996,2,1.28,NA,MC,MC1996M58
MC58,2161.02584,1996,2,1.31,NA,MC,MC1996M58
MC58,2161.02585,1996,2,1.89,NA,MC,MC1996M58
MC58,2161.02586,1996,2,1.81,NA,MC,MC1996M58
MC59,2161.02746,1996,1,2.03,NA,MC,MC1996M59
MC59,2161.02748,1996,1,1.63,NA,MC,MC1996M59
MC59,2161.02747,1996,1,1.79,NA,MC,MC1996M59
MC60,NA,1996,1,NA,NA,MC,MC1996M60
MC01,3121.25905,1997,1,2,24,MC,MC1997M01
MC02,NA,1997,1,NA,NA,MC,MC1997M02
MC02,3121.25748,1997,2,1.53,NA,MC,MC1997M02
MC02,3121.25998,1997,2,1.55,NA,MC,MC1997M02
MC03,3121.25749,1997,1,1.65,22,MC,MC1997M03
MC03,3121.25751,1997,1,1.55,22.2,MC,MC1997M03
MC03,3121.25750,1997,1,1.45,20.7,MC,MC1997M03
MC03,NA,1997,1,1.55,22.4,MC,MC1997M03
MC03,3121.25752,1997,1,1.89,21.7,MC,MC1997M03
MC04,3121.25580,1997,1,1.48,23,MC,MC1997M04
MC04,3121.25579,1997,1,1.52,24.4,MC,MC1997M04
MC05,3121.25565,1997,1,1.45,19.7,MC,MC1997M05
MC05,3121.25569,1997,1,1.33,21.9,MC,MC1997M05
MC05,3121.25567,1997,1,1.3,22.9,MC,MC1997M05
MC05,3121.25566,1997,1,1.45,22.9,MC,MC1997M05
MC05,3121.25568,1997,1,1.38,23,MC,MC1997M05
MC06,NA,1997,1,1.43,NA,MC,MC1997M06
MC06,NA,1997,1,1.5,NA,MC,MC1997M06
MC06,NA,1997,1,2.03,NA,MC,MC1997M06
MC06,NA,1997,1,1.77,NA,MC,MC1997M06
MC06,NA,1997,1,1.81,NA,MC,MC1997M06
MC07,NA,1997,1,NA,NA,MC,MC1997M07
MC07,NA,1997,2,NA,NA,MC,MC1997M07
MC08,NA,1997,1,1.65,NA,MC,MC1997M08
MC08,NA,1997,1,1.2,NA,MC,MC1997M08
MC08,NA,1997,1,1.65,NA,MC,MC1997M08
MC08,NA,1997,1,2.15,NA,MC,MC1997M08
MC08,NA,1997,1,1.95,NA,MC,MC1997M08
MC09,3121.25743,1997,1,1.45,NA,MC,MC1997M09
MC09,3121.25745,1997,1,1.25,NA,MC,MC1997M09
MC09,3121.25744,1997,1,1.25,NA,MC,MC1997M09
MC09,3121.25747,1997,1,1.71,NA,MC,MC1997M09
MC09,3121.25746,1997,1,1.6,NA,MC,MC1997M09
MC10,3121.25572,1997,1,1.7,24.2,MC,MC1997M10
MC10,3121.25570,1997,1,1.6,22.7,MC,MC1997M10
MC10,3121.25571,1997,1,1.55,22.6,MC,MC1997M10
MC11,NA,1997,1,1.25,NA,MC,MC1997M11
MC11,NA,1997,1,1.31,NA,MC,MC1997M11
MC11,NA,1997,1,1.37,NA,MC,MC1997M11
MC11,NA,1997,1,1.45,NA,MC,MC1997M11
MC11,NA,1997,1,1.57,NA,MC,MC1997M11
MC12,3121.25581,1997,1,1.75,21,MC,MC1997M12
MC12,3121.25585,1997,1,1.55,23.4,MC,MC1997M12
MC12,3121.25583,1997,1,1.73,23.8,MC,MC1997M12
MC12,3121.25582,1997,1,1.6,23.5,MC,MC1997M12
MC12,3121.25584,1997,1,1.35,21.9,MC,MC1997M12
MC13,3121.25560,1997,1,1.6,23.7,MC,MC1997M13
MC13,3121.25557,1997,1,1.7,21.7,MC,MC1997M13
MC13,3121.25559,1997,1,1.6,26.5,MC,MC1997M13
MC13,3121.25558,1997,1,1.5,23.9,MC,MC1997M13
MC14,NA,1997,1,1.25,NA,MC,MC1997M14
MC14,NA,1997,1,1.27,NA,MC,MC1997M14
MC14,NA,1997,1,1.25,NA,MC,MC1997M14
MC14,NA,1997,1,1.43,NA,MC,MC1997M14
MC14,NA,1997,1,1.6,NA,MC,MC1997M14
MC15,NA,1997,1,NA,NA,MC,MC1997M15
MC16,3121.25550,1997,1,1.75,26.3,MC,MC1997M16
MC16,3121.25552,1997,1,1.35,26.2,MC,MC1997M16
MC16,3121.25551,1997,1,1.45,25.2,MC,MC1997M16
MC17,NA,1997,1,1.54,NA,MC,MC1997M17
MC17,NA,1997,1,1.3,NA,MC,MC1997M17
MC17,NA,1997,1,1.25,NA,MC,MC1997M17
MC17,NA,1997,1,1.3,NA,MC,MC1997M17
MC17,NA,1997,1,1.64,NA,MC,MC1997M17
MC17,NA,1997,1,1.45,NA,MC,MC1997M17
MC17,NA,1997,1,1.39,NA,MC,MC1997M17
MC18,NA,1997,1,1.7,NA,MC,MC1997M18
